Bairro,Quartos,Banheiros,Metros Quadrados,Idade Predio,Jardim,Garagem,Andares,Vista,Estado Predio,Preco (£),Tipo Imovel_Detached House,Tipo Imovel_Semi-Detached,Tipo Aquecimento_Electric Heating,Tipo Aquecimento_Gas Heating,Tipo Aquecimento_Underfloor Heating,Varanda_Low-level Balcony,Varanda_No Balcony,Materiais_Laminate Flooring,Materiais_Marble,Materiais_Wood,Estilo Interior_Industrial,Estilo Interior_Minimalist,Estilo Interior_Modern
1333340.3054610975,4,2,109,4,0,0,2,1765154.3733213572,0.0,1199000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1824983.7475390674,1,2,192,2,0,0,3,1878492.504550762,2.0,1920000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1333340.3054610975,4,3,77,92,0,0,3,1765154.3733213572,0.0,677599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1824983.7475390674,3,2,200,71,1,1,2,1816293.2844578985,0.0,2000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2282196.407549343,3,1,115,89,1,1,1,1912561.396328897,0.0,1456666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,2,2,235,53,0,1,2,1816293.2844578985,2.0,2350000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,2,2,108,91,1,1,1,1816293.2844578985,2.0,1123199,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1626371.6486530523,3,3,182,81,0,1,1,1765154.3733213572,1.0,1892799,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2452519.6210561837,3,1,247,60,0,1,1,1878492.504550762,0.0,3952000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2291252.17166484,2,1,86,59,1,0,3,1816293.2844578985,1.0,1548000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,3,3,143,64,0,1,1,1878492.504550762,0.0,2288000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2452519.6210561837,1,1,154,86,1,0,3,1912561.396328897,0.0,2464000,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1626371.6486530523,5,1,240,20,1,1,2,1816293.2844578985,0.0,2079999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,5,1,96,41,1,0,3,1830933.7961990314,0.0,1920000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,5,2,122,87,1,1,1,1912561.396328897,2.0,1952000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1333340.3054610975,1,3,118,16,0,1,3,1765154.3733213572,2.0,1038399,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2282196.407549343,2,3,241,16,1,1,2,1912561.396328897,1.0,3663199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,4,2,147,62,0,1,1,1765154.3733213572,1.0,1176000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1333340.3054610975,4,1,182,33,0,1,2,1830933.7961990314,0.0,1334666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1333340.3054610975,4,2,212,77,0,1,1,1816293.2844578985,0.0,2332000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2282196.407549343,3,2,199,76,1,1,3,1816293.2844578985,0.0,3781000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1269667.4420759259,3,3,85,94,0,0,3,1878492.504550762,0.0,680000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,3,1,131,63,0,1,1,1765154.3733213572,1.0,1572000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1626371.6486530523,3,2,74,15,1,0,3,1816293.2844578985,0.0,769599,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,3,3,64,31,0,1,1,1765154.3733213572,0.0,1216000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1333340.3054610975,4,2,79,20,1,1,3,1912561.396328897,2.0,579333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1626371.6486530523,5,1,188,37,1,0,2,1878492.504550762,0.0,2444000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1781150.6260902958,5,3,229,3,0,0,3,1912561.396328897,0.0,2137333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1781150.6260902958,2,2,248,51,1,1,1,1830933.7961990314,0.0,3472000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,3,1,130,15,0,0,3,1765154.3733213572,0.0,1733333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1781150.6260902958,1,3,127,3,0,1,2,1878492.504550762,2.0,1778000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1507524.1155518438,5,1,208,84,1,0,1,1830933.7961990314,0.0,1664000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,1,3,189,83,1,0,1,1765154.3733213572,0.0,2835000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1781150.6260902958,3,3,115,5,1,0,3,1830933.7961990314,0.0,1073333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1269667.4420759259,2,3,156,54,1,0,1,1830933.7961990314,0.0,1248000,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1333340.3054610975,4,2,164,37,0,0,1,1830933.7961990314,2.0,1202666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1824983.7475390674,4,3,209,21,0,1,3,1816293.2844578985,1.0,2508000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2291252.17166484,4,2,207,83,1,0,3,1816293.2844578985,0.0,3726000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1824983.7475390674,3,1,214,30,1,0,1,1765154.3733213572,0.0,2140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,4,1,171,24,1,1,2,1765154.3733213572,0.0,2188800,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,2,2,86,18,1,0,3,1912561.396328897,2.0,756799,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1781150.6260902958,4,2,51,29,1,1,2,1878492.504550762,2.0,714000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1626371.6486530523,1,2,146,79,1,0,2,1912561.396328897,1.0,1265333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1269667.4420759259,4,2,210,41,1,1,1,1816293.2844578985,2.0,1680000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1626371.6486530523,4,3,195,49,0,1,2,1830933.7961990314,2.0,1689999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1957530.1587836633,1,2,223,87,1,1,2,1878492.504550762,0.0,2854399,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,4,2,179,77,0,0,1,1765154.3733213572,0.0,1861599,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1626371.6486530523,2,1,178,88,0,0,3,1912561.396328897,0.0,2314000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2291252.17166484,3,3,182,56,1,1,1,1816293.2844578985,1.0,3276000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2291252.17166484,5,3,241,75,1,1,2,1830933.7961990314,2.0,4338000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,3,1,154,64,0,0,3,1765154.3733213572,0.0,1129333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,1,2,166,96,1,0,1,1830933.7961990314,2.0,1992000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1824983.7475390674,1,3,166,34,1,0,3,1816293.2844578985,1.0,1660000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2291252.17166484,2,3,219,61,1,0,3,1878492.504550762,0.0,2628000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,1,3,192,56,0,0,1,1765154.3733213572,0.0,3072000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,5,2,241,8,0,1,1,1816293.2844578985,2.0,2410000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2452519.6210561837,1,3,184,35,0,1,1,1765154.3733213572,2.0,2453333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1824983.7475390674,5,3,55,34,1,1,1,1830933.7961990314,1.0,825000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2291252.17166484,1,3,153,45,1,0,1,1878492.504550762,2.0,1836000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1626371.6486530523,3,2,122,88,0,0,3,1816293.2844578985,2.0,1057333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,4,1,249,43,1,0,3,1816293.2844578985,1.0,2988000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1333340.3054610975,3,2,153,49,0,0,3,1878492.504550762,2.0,1683000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2282196.407549343,3,3,160,93,0,0,3,1878492.504550762,0.0,2431999,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1957530.1587836633,1,3,137,54,1,0,3,1912561.396328897,2.0,2192000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,5,3,135,65,1,1,1,1765154.3733213572,0.0,2160000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,5,1,237,41,1,0,2,1816293.2844578985,0.0,3792000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626371.6486530523,2,1,80,42,1,0,1,1830933.7961990314,1.0,831999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1333340.3054610975,4,3,240,78,0,0,3,1816293.2844578985,2.0,1760000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1626371.6486530523,4,3,126,71,0,0,1,1912561.396328897,1.0,1310400,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1333340.3054610975,4,3,117,74,1,1,2,1912561.396328897,1.0,858000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,3,3,119,9,1,1,2,1816293.2844578985,1.0,1428000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2291252.17166484,4,1,171,18,0,1,2,1816293.2844578985,1.0,2052000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1957530.1587836633,5,3,77,15,0,1,3,1878492.504550762,2.0,1232000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2282196.407549343,5,1,208,3,0,1,2,1830933.7961990314,0.0,3952000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2291252.17166484,5,3,105,83,1,1,3,1830933.7961990314,0.0,1890000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1781150.6260902958,5,3,176,29,1,0,1,1765154.3733213572,2.0,2464000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1957530.1587836633,1,3,92,12,0,1,2,1816293.2844578985,0.0,981333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1781150.6260902958,5,2,222,12,1,0,3,1765154.3733213572,1.0,2072000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,2,1,201,92,0,1,1,1878492.504550762,2.0,1474000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1333340.3054610975,5,3,123,8,0,1,1,1912561.396328897,1.0,902000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,4,3,113,58,1,0,3,1765154.3733213572,1.0,1717599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,2,2,163,15,0,1,1,1816293.2844578985,2.0,3097000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2291252.17166484,5,3,240,71,0,0,3,1878492.504550762,2.0,4320000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2282196.407549343,3,1,172,14,0,0,3,1816293.2844578985,2.0,2178666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,5,2,70,47,0,0,1,1765154.3733213572,0.0,1050000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1269667.4420759259,2,3,214,54,0,1,2,1816293.2844578985,0.0,2140000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1957530.1587836633,4,2,242,11,0,0,3,1912561.396328897,2.0,3871999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1824983.7475390674,5,2,213,44,0,0,1,1765154.3733213572,1.0,2130000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2291252.17166484,5,2,84,4,0,1,3,1878492.504550762,1.0,1209600,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1781150.6260902958,1,1,82,44,0,1,1,1912561.396328897,1.0,765333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957530.1587836633,1,2,101,43,1,0,3,1878492.504550762,0.0,1616000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1333340.3054610975,5,2,137,48,0,1,1,1878492.504550762,2.0,1205600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,5,3,99,17,0,1,2,1816293.2844578985,1.0,950400,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1781150.6260902958,2,1,215,70,1,1,3,1830933.7961990314,1.0,2408000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,3,2,109,44,1,1,1,1816293.2844578985,1.0,1635000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,2,1,80,99,1,0,1,1830933.7961990314,2.0,1039999,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,1,2,128,76,1,0,3,1878492.504550762,1.0,1945599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,1,3,81,4,1,1,2,1816293.2844578985,1.0,1166400,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1626371.6486530523,1,1,65,51,0,0,1,1830933.7961990314,0.0,563333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1626371.6486530523,4,1,191,27,0,1,2,1765154.3733213572,0.0,1986399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,5,2,131,3,1,0,2,1765154.3733213572,1.0,1703000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2282196.407549343,4,2,185,53,0,0,1,1816293.2844578985,0.0,2343333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
